Source,Target,Weight
Dirty Pair,Corrector Yui,0.75
Dirty Pair,Bobobo-bo Bo-bobo,0.75
Dirty Pair,Medarot,0.75
Dirty Pair,Project BLUE Chikyuu SOS,0.75
Dirty Pair,Chikyuu Bouei Kigyou Dai-Guard,0.75
Dirty Pair,Bakuretsu Tenshi,0.75
Bobobo-bo Bo-bobo,Corrector Yui,0.75
Bobobo-bo Bo-bobo,Dirty Pair,0.75
Bobobo-bo Bo-bobo,Medarot,0.75
Bobobo-bo Bo-bobo,Project BLUE Chikyuu SOS,0.75
Bobobo-bo Bo-bobo,Chikyuu Bouei Kigyou Dai-Guard,0.75
Bobobo-bo Bo-bobo,Bakuretsu Tenshi,0.75
Medarot,Corrector Yui,0.75
Medarot,Dirty Pair,0.75
Medarot,Bobobo-bo Bo-bobo,0.75
Medarot,Project BLUE Chikyuu SOS,0.75
Medarot,Chikyuu Bouei Kigyou Dai-Guard,0.75
Medarot,Bakuretsu Tenshi,0.75
Medarot,Kachou Ouji,0.8
Project BLUE Chikyuu SOS,Corrector Yui,0.75
Project BLUE Chikyuu SOS,Dirty Pair,0.75
Project BLUE Chikyuu SOS,Bobobo-bo Bo-bobo,0.75
Project BLUE Chikyuu SOS,Medarot,0.75
Project BLUE Chikyuu SOS,Chikyuu Bouei Kigyou Dai-Guard,0.75
Project BLUE Chikyuu SOS,Bakuretsu Tenshi,0.75
Chikyuu Bouei Kigyou Dai-Guard,Corrector Yui,0.75
Chikyuu Bouei Kigyou Dai-Guard,Dirty Pair,0.75
Chikyuu Bouei Kigyou Dai-Guard,Bobobo-bo Bo-bobo,0.75
Chikyuu Bouei Kigyou Dai-Guard,Medarot,0.75
Chikyuu Bouei Kigyou Dai-Guard,Project BLUE Chikyuu SOS,0.75
Chikyuu Bouei Kigyou Dai-Guard,Bakuretsu Tenshi,0.75
Corrector Yui,Dirty Pair,0.75
Corrector Yui,Bobobo-bo Bo-bobo,0.75
Corrector Yui,Medarot,0.75
Corrector Yui,Project BLUE Chikyuu SOS,0.75
Corrector Yui,Chikyuu Bouei Kigyou Dai-Guard,0.75
Corrector Yui,Bakuretsu Tenshi,0.75
Kachou Ouji,Medarot,0.8
Get Ride! AMDriver,Bakuretsu Tenshi,0.75
Chou Henshin Cosprayers,Sunabouzu,0.71
Chou Henshin Cosprayers,Dragon Drive,0.71
Chou Henshin Cosprayers,Choujuushin Gravion Zwei,0.71
Grenadier: Hohoemi no Senshi,Sunabouzu,0.83
Burn Up Excess,Sunabouzu,0.71
Burn Up Excess,Mezzo DSA,0.71
Burn Up Excess,Bannou Bunka Neko-Musume (1998),0.71
Burn Up Excess,Seihou Bukyou Outlaw Star,0.71
Zoids,Choujuushin Gravion Zwei,0.8
Zoids,Bannou Bunka Neko-Musume (1998),0.8
Zoids,Seihou Bukyou Outlaw Star,0.8
Zoids,Bomberman Jetters,0.8
Zoids,Coyote Ragtime Show,0.8
Zoids,Saber Marionette J to X,0.8
Zoids,"Zone of the Enders: Dolores, I",0.8
Coyote Ragtime Show,Choujuushin Gravion Zwei,0.8
Coyote Ragtime Show,Bannou Bunka Neko-Musume (1998),0.8
Coyote Ragtime Show,Seihou Bukyou Outlaw Star,0.8
Coyote Ragtime Show,Bomberman Jetters,0.8
Coyote Ragtime Show,Zoids,0.8
Coyote Ragtime Show,Saber Marionette J to X,0.8
Coyote Ragtime Show,"Zone of the Enders: Dolores, I",0.8
"Zone of the Enders: Dolores, I",Choujuushin Gravion Zwei,0.8
"Zone of the Enders: Dolores, I",Bannou Bunka Neko-Musume (1998),0.8
"Zone of the Enders: Dolores, I",Seihou Bukyou Outlaw Star,0.8
"Zone of the Enders: Dolores, I",Bomberman Jetters,0.8
"Zone of the Enders: Dolores, I",Zoids,0.8
"Zone of the Enders: Dolores, I",Coyote Ragtime Show,0.8
"Zone of the Enders: Dolores, I",Saber Marionette J to X,0.8
Uchuu no Stellvia,Kidou Senkan Nadesico,0.75
Uchuu no Stellvia,Seikai no Monshou,0.75
Uchuu no Stellvia,Seikai no Senki,0.75
Uchuu no Stellvia,Seikai no Senki II,0.75
Uchuu no Stellvia,Zegapain,0.75
Uchuu no Stellvia,Macross,0.75
Seikai no Monshou,Kidou Senkan Nadesico,0.75
Seikai no Monshou,Seikai no Senki,0.75
Seikai no Monshou,Seikai no Senki II,0.75
Seikai no Monshou,Zegapain,0.75
Seikai no Monshou,Macross,0.75
Seikai no Monshou,Uchuu no Stellvia,0.75
Seikai no Senki,Kidou Senkan Nadesico,0.75
Seikai no Senki,Seikai no Monshou,0.75
Seikai no Senki,Seikai no Senki II,0.75
Seikai no Senki,Zegapain,0.75
Seikai no Senki,Macross,0.75
Seikai no Senki,Uchuu no Stellvia,0.75
Seikai no Senki II,Kidou Senkan Nadesico,0.75
Seikai no Senki II,Seikai no Monshou,0.75
Seikai no Senki II,Seikai no Senki,0.75
Seikai no Senki II,Zegapain,0.75
Seikai no Senki II,Macross,0.75
Seikai no Senki II,Uchuu no Stellvia,0.75
Zegapain,Kidou Senkan Nadesico,0.75
Zegapain,Seikai no Monshou,0.75
Zegapain,Seikai no Senki,0.75
Zegapain,Seikai no Senki II,0.75
Zegapain,Macross,0.75
Zegapain,Uchuu no Stellvia,0.75
Zegapain,Witchblade,0.75
Zegapain,IGPX: Immortal Grand Prix (2005) 2nd Season,0.75
Macross,Kidou Senkan Nadesico,0.75
Macross,Seikai no Monshou,0.75
Macross,Seikai no Senki,0.75
Macross,Seikai no Senki II,0.75
Macross,Zegapain,0.75
Macross,Uchuu no Stellvia,0.75
Kidou Senkan Nadesico,Seikai no Monshou,0.75
Kidou Senkan Nadesico,Seikai no Senki,0.75
Kidou Senkan Nadesico,Seikai no Senki II,0.75
Kidou Senkan Nadesico,Zegapain,0.75
Kidou Senkan Nadesico,Macross,0.75
Kidou Senkan Nadesico,Uchuu no Stellvia,0.75
El Hazard: The Alternative World,Power Stone,0.75
El Hazard: The Alternative World,Kyou kara Maou!,0.75
El Hazard: The Alternative World,Animal Yokochou,0.75
El Hazard: The Alternative World,.hack//Tasogare no Udewa Densetsu,0.75
El Hazard: The Alternative World,Mahoujin Guruguru,0.75
El Hazard: The Alternative World,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
El Hazard: The Alternative World,Doraemon,0.75
El Hazard: The Alternative World,Kidou Shinsengumi Moeyo Ken TV,0.75
El Hazard: The Alternative World,Slayers,0.75
El Hazard: The Alternative World,Slayers Next,0.75
El Hazard: The Alternative World,Otogi Juushi Akazukin,0.75
El Hazard: The Alternative World,Mahou Shoujo-tai Arusu,0.75
El Hazard: The Alternative World,Majutsushi Orphen: Revenge,0.75
El Hazard: The Alternative World,Elf wo Karu Mono-tachi II,0.75
El Hazard: The Alternative World,Samurai Girl Real Bout High School,0.75
El Hazard: The Alternative World,Maze☆Bakunetsu Jikuu (TV),0.75
El Hazard: The Alternative World,Mahou Senshi Louie,0.75
El Hazard: The Alternative World,Slayers Try,0.75
El Hazard: The Alternative World,Fushigi na Koala Blinky,0.75
Kyou kara Maou!,Power Stone,0.75
Kyou kara Maou!,Animal Yokochou,0.75
Kyou kara Maou!,.hack//Tasogare no Udewa Densetsu,0.75
Kyou kara Maou!,Mahoujin Guruguru,0.75
Kyou kara Maou!,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Kyou kara Maou!,Doraemon,0.75
Kyou kara Maou!,Kidou Shinsengumi Moeyo Ken TV,0.75
Kyou kara Maou!,Slayers,0.75
Kyou kara Maou!,Slayers Next,0.75
Kyou kara Maou!,Otogi Juushi Akazukin,0.75
Kyou kara Maou!,Mahou Shoujo-tai Arusu,1.0
Kyou kara Maou!,Majutsushi Orphen: Revenge,0.75
Kyou kara Maou!,Elf wo Karu Mono-tachi II,0.75
Kyou kara Maou!,Samurai Girl Real Bout High School,0.75
Kyou kara Maou!,Maze☆Bakunetsu Jikuu (TV),0.75
Kyou kara Maou!,Mahou Senshi Louie,0.75
Kyou kara Maou!,Slayers Try,0.75
Kyou kara Maou!,Fushigi na Koala Blinky,0.75
Kyou kara Maou!,El Hazard: The Alternative World,0.75
Animal Yokochou,Power Stone,0.75
Animal Yokochou,Kyou kara Maou!,0.75
Animal Yokochou,.hack//Tasogare no Udewa Densetsu,0.75
Animal Yokochou,Mahoujin Guruguru,0.75
Animal Yokochou,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Animal Yokochou,Doraemon,0.75
Animal Yokochou,Kidou Shinsengumi Moeyo Ken TV,0.75
Animal Yokochou,Slayers,0.75
Animal Yokochou,Slayers Next,0.75
Animal Yokochou,Otogi Juushi Akazukin,0.75
Animal Yokochou,Mahou Shoujo-tai Arusu,0.75
Animal Yokochou,Majutsushi Orphen: Revenge,0.75
Animal Yokochou,Elf wo Karu Mono-tachi II,0.75
Animal Yokochou,Samurai Girl Real Bout High School,0.75
Animal Yokochou,Maze☆Bakunetsu Jikuu (TV),0.75
Animal Yokochou,Mahou Senshi Louie,0.75
Animal Yokochou,Slayers Try,0.75
Animal Yokochou,Fushigi na Koala Blinky,0.75
Animal Yokochou,El Hazard: The Alternative World,0.75
.hack//Tasogare no Udewa Densetsu,Power Stone,0.75
.hack//Tasogare no Udewa Densetsu,Kyou kara Maou!,0.75
.hack//Tasogare no Udewa Densetsu,Animal Yokochou,0.75
.hack//Tasogare no Udewa Densetsu,Mahoujin Guruguru,0.75
.hack//Tasogare no Udewa Densetsu,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
.hack//Tasogare no Udewa Densetsu,Doraemon,0.75
.hack//Tasogare no Udewa Densetsu,Kidou Shinsengumi Moeyo Ken TV,0.75
.hack//Tasogare no Udewa Densetsu,Slayers,0.75
.hack//Tasogare no Udewa Densetsu,Slayers Next,0.75
.hack//Tasogare no Udewa Densetsu,Otogi Juushi Akazukin,0.75
.hack//Tasogare no Udewa Densetsu,Mahou Shoujo-tai Arusu,0.75
.hack//Tasogare no Udewa Densetsu,Majutsushi Orphen: Revenge,0.75
.hack//Tasogare no Udewa Densetsu,Elf wo Karu Mono-tachi II,0.75
.hack//Tasogare no Udewa Densetsu,Samurai Girl Real Bout High School,0.75
.hack//Tasogare no Udewa Densetsu,Maze☆Bakunetsu Jikuu (TV),0.75
.hack//Tasogare no Udewa Densetsu,Mahou Senshi Louie,0.75
.hack//Tasogare no Udewa Densetsu,Slayers Try,0.75
.hack//Tasogare no Udewa Densetsu,Fushigi na Koala Blinky,0.75
.hack//Tasogare no Udewa Densetsu,El Hazard: The Alternative World,0.75
Mahoujin Guruguru,Power Stone,0.75
Mahoujin Guruguru,Kyou kara Maou!,0.75
Mahoujin Guruguru,Animal Yokochou,0.75
Mahoujin Guruguru,.hack//Tasogare no Udewa Densetsu,0.75
Mahoujin Guruguru,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Mahoujin Guruguru,Doraemon,0.75
Mahoujin Guruguru,Kidou Shinsengumi Moeyo Ken TV,0.75
Mahoujin Guruguru,Slayers,0.75
Mahoujin Guruguru,Slayers Next,0.75
Mahoujin Guruguru,Otogi Juushi Akazukin,0.75
Mahoujin Guruguru,Mahou Shoujo-tai Arusu,0.75
Mahoujin Guruguru,Majutsushi Orphen: Revenge,0.75
Mahoujin Guruguru,Elf wo Karu Mono-tachi II,0.75
Mahoujin Guruguru,Samurai Girl Real Bout High School,0.75
Mahoujin Guruguru,Maze☆Bakunetsu Jikuu (TV),0.75
Mahoujin Guruguru,Mahou Senshi Louie,0.75
Mahoujin Guruguru,Slayers Try,0.75
Mahoujin Guruguru,Fushigi na Koala Blinky,0.75
Mahoujin Guruguru,El Hazard: The Alternative World,0.75
Mahoujin Guruguru,Magic Knight Rayearth,0.8
Dokidoki♡Densetsu: Mahoujin Guruguru,Power Stone,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Kyou kara Maou!,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Animal Yokochou,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,.hack//Tasogare no Udewa Densetsu,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Mahoujin Guruguru,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Doraemon,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Kidou Shinsengumi Moeyo Ken TV,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Slayers,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Slayers Next,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Otogi Juushi Akazukin,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Mahou Shoujo-tai Arusu,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Majutsushi Orphen: Revenge,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Elf wo Karu Mono-tachi II,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Samurai Girl Real Bout High School,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Maze☆Bakunetsu Jikuu (TV),0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Mahou Senshi Louie,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Slayers Try,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,Fushigi na Koala Blinky,0.75
Dokidoki♡Densetsu: Mahoujin Guruguru,El Hazard: The Alternative World,0.75
Doraemon,Power Stone,0.75
Doraemon,Kyou kara Maou!,0.75
Doraemon,Animal Yokochou,0.75
Doraemon,.hack//Tasogare no Udewa Densetsu,0.75
Doraemon,Mahoujin Guruguru,0.75
Doraemon,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Doraemon,Kidou Shinsengumi Moeyo Ken TV,0.75
Doraemon,Slayers,0.75
Doraemon,Slayers Next,0.75
Doraemon,Otogi Juushi Akazukin,0.75
Doraemon,Mahou Shoujo-tai Arusu,0.75
Doraemon,Majutsushi Orphen: Revenge,0.75
Doraemon,Elf wo Karu Mono-tachi II,0.75
Doraemon,Samurai Girl Real Bout High School,0.75
Doraemon,Maze☆Bakunetsu Jikuu (TV),0.75
Doraemon,Mahou Senshi Louie,0.75
Doraemon,Slayers Try,0.75
Doraemon,Fushigi na Koala Blinky,0.75
Doraemon,El Hazard: The Alternative World,0.75
Kidou Shinsengumi Moeyo Ken TV,Power Stone,0.75
Kidou Shinsengumi Moeyo Ken TV,Kyou kara Maou!,0.75
Kidou Shinsengumi Moeyo Ken TV,Animal Yokochou,0.75
Kidou Shinsengumi Moeyo Ken TV,.hack//Tasogare no Udewa Densetsu,0.75
Kidou Shinsengumi Moeyo Ken TV,Mahoujin Guruguru,0.75
Kidou Shinsengumi Moeyo Ken TV,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Kidou Shinsengumi Moeyo Ken TV,Doraemon,0.75
Kidou Shinsengumi Moeyo Ken TV,Slayers,0.75
Kidou Shinsengumi Moeyo Ken TV,Slayers Next,0.75
Kidou Shinsengumi Moeyo Ken TV,Otogi Juushi Akazukin,0.75
Kidou Shinsengumi Moeyo Ken TV,Mahou Shoujo-tai Arusu,0.75
Kidou Shinsengumi Moeyo Ken TV,Majutsushi Orphen: Revenge,0.75
Kidou Shinsengumi Moeyo Ken TV,Elf wo Karu Mono-tachi II,0.75
Kidou Shinsengumi Moeyo Ken TV,Samurai Girl Real Bout High School,0.75
Kidou Shinsengumi Moeyo Ken TV,Maze☆Bakunetsu Jikuu (TV),0.75
Kidou Shinsengumi Moeyo Ken TV,Mahou Senshi Louie,0.75
Kidou Shinsengumi Moeyo Ken TV,Slayers Try,0.75
Kidou Shinsengumi Moeyo Ken TV,Fushigi na Koala Blinky,0.75
Kidou Shinsengumi Moeyo Ken TV,El Hazard: The Alternative World,0.75
Kidou Shinsengumi Moeyo Ken TV,Patalliro Saiyuuki!,0.8
Slayers,Power Stone,0.75
Slayers,Kyou kara Maou!,0.75
Slayers,Animal Yokochou,0.75
Slayers,.hack//Tasogare no Udewa Densetsu,0.75
Slayers,Mahoujin Guruguru,0.75
Slayers,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Slayers,Doraemon,0.75
Slayers,Kidou Shinsengumi Moeyo Ken TV,0.75
Slayers,Slayers Next,0.75
Slayers,Otogi Juushi Akazukin,0.75
Slayers,Mahou Shoujo-tai Arusu,0.75
Slayers,Majutsushi Orphen: Revenge,0.75
Slayers,Elf wo Karu Mono-tachi II,0.75
Slayers,Samurai Girl Real Bout High School,0.75
Slayers,Maze☆Bakunetsu Jikuu (TV),0.75
Slayers,Mahou Senshi Louie,0.75
Slayers,Slayers Try,0.75
Slayers,Fushigi na Koala Blinky,0.75
Slayers,El Hazard: The Alternative World,0.75
Slayers Next,Power Stone,0.75
Slayers Next,Kyou kara Maou!,0.75
Slayers Next,Animal Yokochou,0.75
Slayers Next,.hack//Tasogare no Udewa Densetsu,0.75
Slayers Next,Mahoujin Guruguru,0.75
Slayers Next,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Slayers Next,Doraemon,0.75
Slayers Next,Kidou Shinsengumi Moeyo Ken TV,0.75
Slayers Next,Slayers,0.75
Slayers Next,Otogi Juushi Akazukin,0.75
Slayers Next,Mahou Shoujo-tai Arusu,0.75
Slayers Next,Majutsushi Orphen: Revenge,0.75
Slayers Next,Elf wo Karu Mono-tachi II,0.75
Slayers Next,Samurai Girl Real Bout High School,0.75
Slayers Next,Maze☆Bakunetsu Jikuu (TV),0.75
Slayers Next,Mahou Senshi Louie,0.75
Slayers Next,Slayers Try,0.75
Slayers Next,Fushigi na Koala Blinky,0.75
Slayers Next,El Hazard: The Alternative World,0.75
Otogi Juushi Akazukin,Power Stone,0.75
Otogi Juushi Akazukin,Kyou kara Maou!,0.75
Otogi Juushi Akazukin,Animal Yokochou,0.75
Otogi Juushi Akazukin,.hack//Tasogare no Udewa Densetsu,0.75
Otogi Juushi Akazukin,Mahoujin Guruguru,0.75
Otogi Juushi Akazukin,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Otogi Juushi Akazukin,Doraemon,0.75
Otogi Juushi Akazukin,Kidou Shinsengumi Moeyo Ken TV,0.75
Otogi Juushi Akazukin,Slayers,0.75
Otogi Juushi Akazukin,Slayers Next,0.75
Otogi Juushi Akazukin,Mahou Shoujo-tai Arusu,0.75
Otogi Juushi Akazukin,Majutsushi Orphen: Revenge,0.75
Otogi Juushi Akazukin,Elf wo Karu Mono-tachi II,0.75
Otogi Juushi Akazukin,Samurai Girl Real Bout High School,0.75
Otogi Juushi Akazukin,Maze☆Bakunetsu Jikuu (TV),0.75
Otogi Juushi Akazukin,Mahou Senshi Louie,0.75
Otogi Juushi Akazukin,Slayers Try,0.75
Otogi Juushi Akazukin,Fushigi na Koala Blinky,0.75
Otogi Juushi Akazukin,El Hazard: The Alternative World,0.75
Mahou Shoujo-tai Arusu,Power Stone,0.75
Mahou Shoujo-tai Arusu,Kyou kara Maou!,1.0
Mahou Shoujo-tai Arusu,Animal Yokochou,0.75
Mahou Shoujo-tai Arusu,.hack//Tasogare no Udewa Densetsu,0.75
Mahou Shoujo-tai Arusu,Mahoujin Guruguru,0.75
Mahou Shoujo-tai Arusu,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Mahou Shoujo-tai Arusu,Doraemon,0.75
Mahou Shoujo-tai Arusu,Kidou Shinsengumi Moeyo Ken TV,0.75
Mahou Shoujo-tai Arusu,Slayers,0.75
Mahou Shoujo-tai Arusu,Slayers Next,0.75
Mahou Shoujo-tai Arusu,Otogi Juushi Akazukin,0.75
Mahou Shoujo-tai Arusu,Majutsushi Orphen: Revenge,0.75
Mahou Shoujo-tai Arusu,Elf wo Karu Mono-tachi II,0.75
Mahou Shoujo-tai Arusu,Samurai Girl Real Bout High School,0.75
Mahou Shoujo-tai Arusu,Maze☆Bakunetsu Jikuu (TV),0.75
Mahou Shoujo-tai Arusu,Mahou Senshi Louie,0.75
Mahou Shoujo-tai Arusu,Slayers Try,0.75
Mahou Shoujo-tai Arusu,Fushigi na Koala Blinky,0.75
Mahou Shoujo-tai Arusu,El Hazard: The Alternative World,0.75
Majutsushi Orphen: Revenge,Power Stone,0.75
Majutsushi Orphen: Revenge,Kyou kara Maou!,0.75
Majutsushi Orphen: Revenge,Animal Yokochou,0.75
Majutsushi Orphen: Revenge,.hack//Tasogare no Udewa Densetsu,0.75
Majutsushi Orphen: Revenge,Mahoujin Guruguru,0.75
Majutsushi Orphen: Revenge,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Majutsushi Orphen: Revenge,Doraemon,0.75
Majutsushi Orphen: Revenge,Kidou Shinsengumi Moeyo Ken TV,0.75
Majutsushi Orphen: Revenge,Slayers,0.75
Majutsushi Orphen: Revenge,Slayers Next,0.75
Majutsushi Orphen: Revenge,Otogi Juushi Akazukin,0.75
Majutsushi Orphen: Revenge,Mahou Shoujo-tai Arusu,0.75
Majutsushi Orphen: Revenge,Elf wo Karu Mono-tachi II,0.75
Majutsushi Orphen: Revenge,Samurai Girl Real Bout High School,0.75
Majutsushi Orphen: Revenge,Maze☆Bakunetsu Jikuu (TV),0.75
Majutsushi Orphen: Revenge,Mahou Senshi Louie,0.75
Majutsushi Orphen: Revenge,Slayers Try,0.75
Majutsushi Orphen: Revenge,Fushigi na Koala Blinky,0.75
Majutsushi Orphen: Revenge,El Hazard: The Alternative World,0.75
Elf wo Karu Mono-tachi II,Power Stone,0.75
Elf wo Karu Mono-tachi II,Kyou kara Maou!,0.75
Elf wo Karu Mono-tachi II,Animal Yokochou,0.75
Elf wo Karu Mono-tachi II,.hack//Tasogare no Udewa Densetsu,0.75
Elf wo Karu Mono-tachi II,Mahoujin Guruguru,0.75
Elf wo Karu Mono-tachi II,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Elf wo Karu Mono-tachi II,Doraemon,0.75
Elf wo Karu Mono-tachi II,Kidou Shinsengumi Moeyo Ken TV,0.75
Elf wo Karu Mono-tachi II,Slayers,0.75
Elf wo Karu Mono-tachi II,Slayers Next,0.75
Elf wo Karu Mono-tachi II,Otogi Juushi Akazukin,0.75
Elf wo Karu Mono-tachi II,Mahou Shoujo-tai Arusu,0.75
Elf wo Karu Mono-tachi II,Majutsushi Orphen: Revenge,0.75
Elf wo Karu Mono-tachi II,Samurai Girl Real Bout High School,0.75
Elf wo Karu Mono-tachi II,Maze☆Bakunetsu Jikuu (TV),0.75
Elf wo Karu Mono-tachi II,Mahou Senshi Louie,0.75
Elf wo Karu Mono-tachi II,Slayers Try,0.75
Elf wo Karu Mono-tachi II,Fushigi na Koala Blinky,0.75
Elf wo Karu Mono-tachi II,El Hazard: The Alternative World,0.75
Samurai Girl Real Bout High School,Power Stone,0.75
Samurai Girl Real Bout High School,Kyou kara Maou!,0.75
Samurai Girl Real Bout High School,Animal Yokochou,0.75
Samurai Girl Real Bout High School,.hack//Tasogare no Udewa Densetsu,0.75
Samurai Girl Real Bout High School,Mahoujin Guruguru,0.75
Samurai Girl Real Bout High School,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Samurai Girl Real Bout High School,Doraemon,0.75
Samurai Girl Real Bout High School,Kidou Shinsengumi Moeyo Ken TV,0.75
Samurai Girl Real Bout High School,Slayers,0.75
Samurai Girl Real Bout High School,Slayers Next,0.75
Samurai Girl Real Bout High School,Otogi Juushi Akazukin,0.75
Samurai Girl Real Bout High School,Mahou Shoujo-tai Arusu,0.75
Samurai Girl Real Bout High School,Majutsushi Orphen: Revenge,0.75
Samurai Girl Real Bout High School,Elf wo Karu Mono-tachi II,0.75
Samurai Girl Real Bout High School,Maze☆Bakunetsu Jikuu (TV),0.75
Samurai Girl Real Bout High School,Mahou Senshi Louie,0.75
Samurai Girl Real Bout High School,Slayers Try,0.75
Samurai Girl Real Bout High School,Fushigi na Koala Blinky,0.75
Samurai Girl Real Bout High School,El Hazard: The Alternative World,0.75
Maze☆Bakunetsu Jikuu (TV),Power Stone,0.75
Maze☆Bakunetsu Jikuu (TV),Kyou kara Maou!,0.75
Maze☆Bakunetsu Jikuu (TV),Animal Yokochou,0.75
Maze☆Bakunetsu Jikuu (TV),.hack//Tasogare no Udewa Densetsu,0.75
Maze☆Bakunetsu Jikuu (TV),Mahoujin Guruguru,0.75
Maze☆Bakunetsu Jikuu (TV),Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Maze☆Bakunetsu Jikuu (TV),Doraemon,0.75
Maze☆Bakunetsu Jikuu (TV),Kidou Shinsengumi Moeyo Ken TV,0.75
Maze☆Bakunetsu Jikuu (TV),Slayers,0.75
Maze☆Bakunetsu Jikuu (TV),Slayers Next,0.75
Maze☆Bakunetsu Jikuu (TV),Otogi Juushi Akazukin,0.75
Maze☆Bakunetsu Jikuu (TV),Mahou Shoujo-tai Arusu,0.75
Maze☆Bakunetsu Jikuu (TV),Majutsushi Orphen: Revenge,0.75
Maze☆Bakunetsu Jikuu (TV),Elf wo Karu Mono-tachi II,0.75
Maze☆Bakunetsu Jikuu (TV),Samurai Girl Real Bout High School,0.75
Maze☆Bakunetsu Jikuu (TV),Mahou Senshi Louie,0.75
Maze☆Bakunetsu Jikuu (TV),Slayers Try,1.0
Maze☆Bakunetsu Jikuu (TV),Fushigi na Koala Blinky,0.75
Maze☆Bakunetsu Jikuu (TV),El Hazard: The Alternative World,0.75
Mahou Senshi Louie,Power Stone,0.75
Mahou Senshi Louie,Kyou kara Maou!,0.75
Mahou Senshi Louie,Animal Yokochou,0.75
Mahou Senshi Louie,.hack//Tasogare no Udewa Densetsu,0.75
Mahou Senshi Louie,Mahoujin Guruguru,0.75
Mahou Senshi Louie,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Mahou Senshi Louie,Doraemon,0.75
Mahou Senshi Louie,Kidou Shinsengumi Moeyo Ken TV,0.75
Mahou Senshi Louie,Slayers,0.75
Mahou Senshi Louie,Slayers Next,0.75
Mahou Senshi Louie,Otogi Juushi Akazukin,0.75
Mahou Senshi Louie,Mahou Shoujo-tai Arusu,0.75
Mahou Senshi Louie,Majutsushi Orphen: Revenge,0.75
Mahou Senshi Louie,Elf wo Karu Mono-tachi II,0.75
Mahou Senshi Louie,Samurai Girl Real Bout High School,0.75
Mahou Senshi Louie,Maze☆Bakunetsu Jikuu (TV),0.75
Mahou Senshi Louie,Slayers Try,0.75
Mahou Senshi Louie,Fushigi na Koala Blinky,0.75
Mahou Senshi Louie,El Hazard: The Alternative World,0.75
Mahou Senshi Louie,Digimon Tamers,0.8
Slayers Try,Power Stone,0.75
Slayers Try,Kyou kara Maou!,0.75
Slayers Try,Animal Yokochou,0.75
Slayers Try,.hack//Tasogare no Udewa Densetsu,0.75
Slayers Try,Mahoujin Guruguru,0.75
Slayers Try,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Slayers Try,Doraemon,0.75
Slayers Try,Kidou Shinsengumi Moeyo Ken TV,0.75
Slayers Try,Slayers,0.75
Slayers Try,Slayers Next,0.75
Slayers Try,Otogi Juushi Akazukin,0.75
Slayers Try,Mahou Shoujo-tai Arusu,0.75
Slayers Try,Majutsushi Orphen: Revenge,0.75
Slayers Try,Elf wo Karu Mono-tachi II,0.75
Slayers Try,Samurai Girl Real Bout High School,0.75
Slayers Try,Maze☆Bakunetsu Jikuu (TV),1.0
Slayers Try,Mahou Senshi Louie,0.75
Slayers Try,Fushigi na Koala Blinky,0.75
Slayers Try,El Hazard: The Alternative World,0.75
Fushigi na Koala Blinky,Power Stone,0.75
Fushigi na Koala Blinky,Kyou kara Maou!,0.75
Fushigi na Koala Blinky,Animal Yokochou,0.75
Fushigi na Koala Blinky,.hack//Tasogare no Udewa Densetsu,0.75
Fushigi na Koala Blinky,Mahoujin Guruguru,0.75
Fushigi na Koala Blinky,Dokidoki♡Densetsu: Mahoujin Guruguru,0.75
Fushigi na Koala Blinky,Doraemon,0.75
